run,method,rows,batch,fork,phase,iteration,log,after_cleanup_line,before_next_cleanup_line,non_forced_pause_count,non_forced_pause_ms,events
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,2,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,3,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,4,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,5,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,6,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,7,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,8,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,9,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,10,gc/destination-repeat-83270-2026-09-16_23-06-04.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,1,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,2,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,3,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,4,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,5,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,1,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,2,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,3,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,4,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,5,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,6,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,7,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,8,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,9,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,10,gc/destination-repeat-83300-2026-09-16_23-06-15.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,warmup,1,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,warmup,2,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,warmup,3,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,warmup,4,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,warmup,5,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,1,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,2,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,3,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,4,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,5,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,6,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,7,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,8,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,9,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,1,measurement,10,gc/destination-repeat-83327-2026-09-16_23-06-26.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,warmup,1,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,warmup,2,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,warmup,3,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,warmup,4,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,warmup,5,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,1,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,2,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,3,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,4,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,5,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,6,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,7,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,8,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,9,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,2,measurement,10,gc/destination-repeat-83360-2026-09-16_23-06-37.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,warmup,1,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,warmup,2,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,warmup,3,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,warmup,4,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,warmup,5,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,1,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,2,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,3,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,4,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,5,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,6,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,7,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,8,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,9,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPerBatchBarrierAppender,10000000,1000000,3,measurement,10,gc/destination-repeat-83430-2026-09-16_23-06-47.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,warmup,1,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,warmup,2,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,warmup,3,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,warmup,4,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,warmup,5,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,1,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,2,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,3,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,4,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,5,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,6,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,7,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,8,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,9,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,1,measurement,10,gc/destination-repeat-83503-2026-09-16_23-06-58.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,warmup,1,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,warmup,2,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,warmup,3,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,warmup,4,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,warmup,5,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,1,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,2,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,3,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,4,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,5,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,6,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,7,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,8,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,9,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,2,measurement,10,gc/destination-repeat-83541-2026-09-16_23-07-09.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,warmup,1,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,warmup,2,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,warmup,3,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,warmup,4,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,warmup,5,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,1,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,2,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,3,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,4,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,5,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,6,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,443,445,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,7,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,481,483,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,8,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,519,521,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,9,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,557,559,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,8192,3,measurement,10,gc/destination-repeat-83572-2026-09-16_23-07-20.txt,595,602,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,warmup,1,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,63,65,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,warmup,2,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,101,103,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,warmup,3,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,139,141,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,warmup,4,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,177,179,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,warmup,5,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,215,217,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,measurement,1,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,253,255,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,measurement,2,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,291,293,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,measurement,3,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,329,331,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,measurement,4,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,367,369,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,measurement,5,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,405,407,0,0,[]
destination-repeat,columnarFixedPoolPipelinedAppender,10000000,1000000,1,measurement,6,gc/destination-repeat-83605-2026-09-16_23-07-30.txt,443,445,0,0,[]
